,date,XOM,CVX,SHEL,TTE,COP,EQNR,BP,ENB,PTR,PBR
64,1962-04-03,0.10926511883735657,0.37599441409111023,,,,,0.05414222553372383,,,
65,1962-04-04,0.10799748450517654,0.37599441409111023,,,,,0.054383985698223114,,,
66,1962-04-05,0.10850457102060318,0.37599441409111023,,,,,0.05462566763162613,,,
67,1962-04-06,0.10799748450517654,0.3816668391227722,,,,,0.05414222553372383,,,
68,1962-04-09,0.10596940666437149,0.380046010017395,,,,,0.054021403193473816,,,
69,1962-04-10,0.10799748450517654,0.3808565139770508,,,,,0.05414222553372383,,,
70,1962-04-11,0.10799748450517654,0.37923580408096313,,,,,0.053900547325611115,,,
71,1962-04-12,0.1067298948764801,0.37761521339416504,,,,,0.053296223282814026,,,
72,1962-04-13,0.10799748450517654,0.37761521339416504,,,,,0.0536588579416275,,,
73,1962-04-16,0.10774402320384979,0.37599441409111023,,,,,0.053296223282814026,,,
74,1962-04-17,0.10926511883735657,0.3857184946537018,,,,,0.0536588579416275,,,
75,1962-04-18,0.11078618466854095,0.3857184946537018,,,,,0.0534171499311924,,,
76,1962-04-19,0.1120537519454956,0.38733935356140137,,,,,0.05414222553372383,,,
77,1962-04-23,0.11256071925163269,0.38733935356140137,,,,,0.05414222553372383,,,
78,1962-04-24,0.11256071925163269,0.3897703289985657,,,,,0.05414222553372383,,,
79,1962-04-25,0.11332123726606369,0.3897703289985657,,,,,0.05377970635890961,,,
80,1962-04-26,0.11180014908313751,0.3832875192165375,,,,,0.0536588579416275,,,
81,1962-04-27,0.11103969812393188,0.38247713446617126,,,,,0.05245032534003258,,,
82,1962-04-30,0.10850457102060318,0.37761521339416504,,,,,0.05063750594854355,,,
83,1962-05-01,0.11027906090021133,0.3816668391227722,,,,,0.051483482122421265,,,
84,1962-05-02,0.11129319667816162,0.384098082780838,,,,,0.051000095903873444,,,
85,1962-05-03,0.11154671758413315,0.3897703289985657,,,,,0.050758350640535355,,,
86,1962-05-04,0.11154671758413315,0.3913908004760742,,,,,0.050516653805971146,,,
87,1962-05-07,0.11129319667816162,0.39220792055130005,,,,,0.051000095903873444,,,
88,1962-05-08,0.11129319667816162,0.3897566497325897,,,,,0.051483482122421265,,,
89,1962-05-09,0.11072926223278046,0.3897566497325897,,,,,0.05003323033452034,,,
90,1962-05-10,0.10944774746894836,0.3807685375213623,,,,,0.049912407994270325,,,
91,1962-05-11,0.10790978372097015,0.37749993801116943,,,,,0.05063750594854355,,,
92,1962-05-14,0.10714083909988403,0.3799510896205902,,,,,0.04979151859879494,,,
93,1962-05-15,0.11021670699119568,0.3807685375213623,,,,,0.05089263617992401,,,
94,1962-05-16,0.11021670699119568,0.38240259885787964,,,,,0.0511372834444046,,,
95,1962-05-17,0.10919138044118881,0.38321974873542786,,,,,0.05187135189771652,,,
96,1962-05-18,0.10944774746894836,0.38321974873542786,,,,,0.05174897611141205,,,
97,1962-05-21,0.10867872834205627,0.38567104935646057,,,,,0.05211598053574562,,,
98,1962-05-22,0.10765331238508224,0.3791341483592987,,,,,0.05162668600678444,,,
99,1962-05-23,0.10637183487415314,0.3750491440296173,,,,,0.05125965178012848,,,
100,1962-05-24,0.1068844422698021,0.3717804551124573,,,,,0.0510149747133255,,,
101,1962-05-25,0.10457759350538254,0.3595238924026489,,,,,0.050158604979515076,,,
