Date,enb
2007-10-25,9.311184883117676
2007-10-26,9.533825874328613
2007-10-29,9.700227737426758
2007-10-30,9.763507843017578
2007-10-31,10.0330228805542
2007-11-01,10.047082901000977
2007-11-02,10.147856712341309
2007-11-05,10.112704277038574
2007-11-06,10.340034484863281
2007-11-07,9.943963050842285
2007-11-08,9.871308326721191
2007-11-09,9.686163902282715
2007-11-12,9.374462127685547
2007-11-13,9.250672340393066
2007-11-14,9.15851879119873
2007-11-15,8.908056259155273
2007-11-16,8.919868469238281
2007-11-19,8.667040824890137
2007-11-20,8.735566139221191
2007-11-21,8.671767234802246
2007-11-23,8.695396423339844
2007-11-26,8.671767234802246
2007-11-27,8.676495552062988
2007-11-28,8.938773155212402
2007-11-29,8.711932182312012
2007-11-30,8.806452751159668
2007-12-03,8.834808349609375
2007-12-04,8.806452751159668
2007-12-05,9.068734169006348
2007-12-06,9.049827575683594
2007-12-07,9.118351936340332
2007-12-10,9.167974472045898
2007-12-11,8.943497657775879
2007-12-12,8.990754127502441
2007-12-13,8.967127799987793
2007-12-14,8.91278076171875
2007-12-17,9.07345962524414
2007-12-18,9.078184127807617
2007-12-19,9.231768608093262
2007-12-20,9.28138542175293
2007-12-21,9.321558952331543
2007-12-24,9.439705848693848
2007-12-26,9.839027404785156
2007-12-27,9.456239700317383
2007-12-28,9.609831809997559
2007-12-31,9.553120613098145
2008-01-02,9.581475257873535
2008-01-03,9.529491424560547
2008-01-04,9.38299560546875
2008-01-07,9.333374977111816
2008-01-08,9.238859176635742
2008-01-09,9.460968017578125
2008-01-10,9.39480972290039
2008-01-11,9.22468090057373
2008-01-14,9.264846801757812
2008-01-15,9.082905769348145
2008-01-16,9.026195526123047
2008-01-17,8.922232627868652
2008-01-18,8.785184860229492
2008-01-22,8.822993278503418
2008-01-23,8.794637680053711
2008-01-24,8.860796928405762
2008-01-25,8.922232627868652
2008-01-28,9.009658813476562
2008-01-29,9.231768608093262
2008-01-30,9.22468090057373
2008-01-31,9.406622886657715
2008-02-01,9.534217834472656
2008-02-04,9.598013877868652
2008-02-05,9.401895523071289
2008-02-06,9.373540878295898
2008-02-07,9.279026985168457
2008-02-08,9.312106132507324
2008-02-11,9.541306495666504
2008-02-12,9.616915702819824
2008-02-13,9.683643341064453
2008-02-14,9.605032920837402
2008-02-15,9.543096542358398
2008-02-19,9.478776931762695
2008-02-20,9.733672142028809
2008-02-21,9.600264549255371
2008-02-22,9.652674674987793
2008-02-25,9.68126392364502
2008-02-26,9.838488578796387
2008-02-27,9.94806957244873
2008-02-28,10.219642639160156
2008-02-29,9.814667701721191
2008-03-03,9.8599271774292
2008-03-04,9.814667701721191
2008-03-05,10.129117965698242
2008-03-06,10.100531578063965
2008-03-07,9.990948677062988
2008-03-10,9.809900283813477
2008-03-11,10.112439155578613
2008-03-12,9.964740753173828
2008-03-13,9.995711326599121
2008-03-14,9.874220848083496
2008-03-17,9.557388305664062
2008-03-18,9.652674674987793
2008-03-19,9.183381080627441
2008-03-20,9.388249397277832
2008-03-24,9.414457321166992
2008-03-25,9.68126392364502
2008-03-26,9.66458797454834
2008-03-27,9.85754680633545
2008-03-28,9.936159133911133
