Date,xom
1993-10-28,6.656023979187012
1993-10-29,6.605502128601074
1993-11-01,6.580243110656738
1993-11-02,6.567615032196045
1993-11-03,6.529727935791016
1993-11-04,6.529727935791016
1993-11-05,6.564976215362549
1993-11-08,6.539430618286133
1993-11-09,6.526658058166504
1993-11-10,6.564976215362549
1993-11-11,6.513885021209717
1993-11-12,6.475569248199463
1993-11-15,6.411705493927002
1993-11-16,6.411705493927002
1993-11-17,6.513885021209717
1993-11-18,6.59052038192749
1993-11-19,6.564976215362549
1993-11-22,6.564976215362549
1993-11-23,6.526658058166504
1993-11-24,6.462796211242676
1993-11-26,6.309527397155762
1993-11-29,6.3222975730896
1993-11-30,6.411705493927002
1993-12-01,6.335073947906494
1993-12-02,6.360616207122803
1993-12-03,6.398937225341797
1993-12-06,6.411705493927002
1993-12-07,6.398937225341797
1993-12-08,6.360616207122803
1993-12-09,6.360616207122803
1993-12-10,6.42448091506958
1993-12-13,6.42448091506958
1993-12-14,6.437254428863525
1993-12-15,6.4500250816345215
1993-12-16,6.488339900970459
1993-12-17,6.539430618286133
1993-12-20,6.513885021209717
1993-12-21,6.4500250816345215
1993-12-22,6.437254428863525
1993-12-23,6.437254428863525
1993-12-27,6.564976215362549
1993-12-28,6.539430618286133
1993-12-29,6.501115322113037
1993-12-30,6.501115322113037
1993-12-31,6.4500250816345215
1994-01-03,6.513885021209717
1994-01-04,6.564976215362549
1994-01-05,6.603291988372803
1994-01-06,6.564976215362549
1994-01-07,6.513885021209717
1994-01-10,6.603291988372803
1994-01-11,6.59052038192749
1994-01-12,6.628839015960693
1994-01-13,6.705474376678467
1994-01-14,6.616063594818115
1994-01-17,6.641607284545898
1994-01-18,6.628839015960693
1994-01-19,6.692697525024414
1994-01-20,6.782103538513184
1994-01-21,6.756562232971191
1994-01-24,6.756562232971191
1994-01-25,6.769333839416504
1994-01-26,6.756562232971191
1994-01-27,6.705474376678467
1994-01-28,6.718240737915039
1994-01-31,6.794877052307129
1994-02-01,6.769333839416504
1994-02-02,6.858737945556641
1994-02-03,6.845968723297119
1994-02-04,6.765405178070068
1994-02-07,6.7524895668029785
1994-02-08,6.7524895668029785
1994-02-09,6.817046165466309
1994-02-10,6.804133892059326
1994-02-11,6.868690490722656
1994-02-14,6.842865467071533
1994-02-15,6.881599426269531
1994-02-16,6.8945136070251465
1994-02-17,6.8945136070251465
1994-02-18,6.829955577850342
1994-02-22,6.881599426269531
1994-02-23,6.868690490722656
1994-02-24,6.7395806312561035
1994-02-25,6.765405178070068
1994-02-28,6.700849533081055
1994-03-01,6.700849533081055
1994-03-02,6.804133892059326
1994-03-03,6.829955577850342
1994-03-04,6.7395806312561035
1994-03-07,6.7395806312561035
1994-03-08,6.7524895668029785
1994-03-09,6.765405178070068
1994-03-10,6.700849533081055
1994-03-11,6.7395806312561035
1994-03-14,6.7395806312561035
1994-03-15,6.6879353523254395
1994-03-16,6.700849533081055
1994-03-17,6.778315544128418
1994-03-18,6.804133892059326
1994-03-21,6.765405178070068
1994-03-22,6.778315544128418
1994-03-23,6.7524895668029785
1994-03-24,6.765405178070068
1994-03-25,6.765405178070068
1994-03-28,6.713756084442139
1994-03-29,6.713756084442139
1994-03-30,6.558823108673096
1994-03-31,6.494266510009766
1994-04-04,6.300604343414307
1994-04-05,6.313511848449707
1994-04-06,6.313511848449707
1994-04-07,6.326425075531006
1994-04-08,6.300604343414307
1994-04-11,6.36515474319458
1994-04-12,6.36515474319458
1994-04-13,6.37807035446167
1994-04-14,6.494266510009766
1994-04-15,6.507182598114014
1994-04-18,6.429711818695068
1994-04-19,6.520092487335205
1994-04-20,6.507182598114014
1994-04-21,6.455536365509033
1994-04-22,6.520092487335205
1994-04-25,6.571735858917236
1994-04-26,6.494266510009766
1994-04-28,6.390977382659912
1994-04-29,6.494266510009766
1994-05-02,6.352248668670654
1994-05-03,6.326425075531006
1994-05-04,6.261871337890625
1994-05-05,6.274781703948975
1994-05-06,6.481355667114258
1994-05-09,6.412917613983154
